[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          35

[TIME]
0.000000000000000E+00
[INLET]
Phi =  0.50, Tinlet =  300.00 K, Pinlet =  101325.00 Pa.
[COMMENT]
Adiabatic flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Press            Density          MeanMass         Surface          Stretch          Porosity         Tsolid           HeatRel         
  99 0.10977489022915E+000 0.25986697929718E-004 0.20881020346351E-009 0.89056914216988E-009 0.19495443753649E+000 0.20664634866568E-007 0.24857955945211E-001 0.30352210901545E-004 0.26350273969972E-012 0.24062644775441E-013 0.53122460113446E-006 0.17192036845354E-001 0.34957591686103E-002 0.15029951624435E-001 0.10622011954131E-009 0.27088646225974E-003 0.10994873169704E-006 0.10834694802297E-003 0.10717773154311E-008 0.10752801437123E-003 -.56903530267726E-020 0.26437229796046E-008 0.74392609178706E+000 -.38658451296204E-025 0.70837820240553E+003 0.50231375156131E-002 -.11208550609137E+003 0.28366051540586E-001 0.10132500000000E+006 0.48328915226149E-003 0.28092494138331E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.70837820240553E+003 0.58911469676359E-001
 100 0.11110995331799E+000 0.26195428712479E-004 0.24397136080934E-009 0.10506567146736E-008 0.19442409766143E+000 0.22360732734217E-007 0.25170806280035E-001 0.30778459062906E-004 0.30823641191699E-012 0.28178205724804E-013 0.57581786562220E-006 0.17058071282451E-001 0.35492451846328E-002 0.15306839935696E-001 0.11846072537321E-009 0.27560057616875E-003 0.11457095417263E-006 0.11036432858776E-003 0.12005881314488E-008 0.10970813017727E-003 -.57511611126311E-020 0.26841661712795E-008 0.74393757468531E+000 -.37876283333832E-025 0.71387654124504E+003 0.50231375156131E-002 -.11197876880839E+003 0.28366051540586E-001 0.10132500000000E+006 0.47954696446781E-003 0.28091331173890E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.71387654124504E+003 0.64085904793487E-001
 101 0.11243685284619E+000 0.26403937574073E-004 0.28412734302477E-009 0.12362372891257E-008 0.19389153652629E+000 0.24188546518906E-007 0.25483897785908E-001 0.31203869030766E-004 0.36021720133011E-012 0.32963519600585E-013 0.62368617037495E-006 0.16923800088268E-001 0.36029266829767E-002 0.15585439809368E-001 0.13208038688582E-009 0.28032320542769E-003 0.11921360519811E-006 0.11239480688184E-003 0.13441061688016E-008 0.11190564302643E-003 -.58070859078209E-020 0.27247567767636E-008 0.74394939483522E+000 -.37091877573646E-025 0.71938208660840E+003 0.50231375156131E-002 -.11187193240565E+003 0.28366051540586E-001 0.10132500000000E+006 0.47585742646578E-003 0.28090180729978E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.71938208660840E+003 0.69664039739635E-001
 102 0.11375570344669E+000 0.26612217306996E-004 0.32981819746009E-009 0.14507109081800E-008 0.19335680180279E+000 0.26157640967361E-007 0.25797213427550E-001 0.31628302968880E-004 0.42055871499856E-012 0.38521634936177E-013 0.67502844782485E-006 0.16789228089754E-001 0.36567995443067E-002 0.15865727717150E-001 0.14722968946006E-009 0.28505268034851E-003 0.12386638487959E-006 0.11443818980758E-003 0.15038334536608E-008 0.11412028741022E-003 -.58576840485488E-020 0.27654918585695E-008 0.74396154649059E+000 -.36305300035117E-025 0.72489448190779E+003 0.50231375156131E-002 -.11176494369259E+003 0.28366051540586E-001 0.10132500000000E+006 0.47221968232924E-003 0.28089042887584E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.72489448190779E+003 0.75672174511002E-001
 103 0.11506663847623E+000 0.26820264166991E-004 0.38161828703631E-009 0.16978226675363E-008 0.19281993164879E+000 0.28278210227131E-007 0.26110741682777E-001 0.32051634950431E-004 0.49053585959790E-012 0.44970492004270E-013 0.73005300400812E-006 0.16654357904853E-001 0.37108605791189E-002 0.16147685038790E-001 0.16407455705880E-009 0.28978736296273E-003 0.12851920012975E-006 0.11649431721425E-003 0.16813998291819E-008 0.11635182329577E-003 -.59025946858928E-020 0.28063691983497E-008 0.74397402416085E+000 -.35516601991866E-025 0.73041346952770E+003 0.50231375156131E-002 -.11165774924425E+003 0.28366051540586E-001 0.10132500000000E+006 0.46863282797982E-003 0.28087917703452E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.73041346952770E+003 0.82137951037796E-001
 104 0.11636980399824E+000 0.27028076958483E-004 0.44013586648706E-009 0.19816832182656E-008 0.19228095682718E+000 0.30561107789473E-007 0.26424475222867E-001 0.32473750629937E-004 0.57160649543939E-012 0.52444908817135E-013 0.78897767516619E-006 0.16519190490096E-001 0.37651073114951E-002 0.16431296997482E-001 0.18279754011560E-009 0.29452562669977E-003 0.13316224802810E-006 0.11856305401124E-003 0.18785715532064E-008 0.11860002683904E-003 -.59415583504436E-020 0.28473871344909E-008 0.74398682258351E+000 -.34725823552461E-025 0.73593886777029E+003 0.50231375156131E-002 -.11155029592016E+003 0.28366051540586E-001 0.10132500000000E+006 0.46509593036753E-003 0.28086805216015E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.73593886777029E+003 0.89090405160251E-001
 105 0.11766534023782E+000 0.27235654076880E-004 0.50601171148015E-009 0.23067853888729E-008 0.19173990823429E+000 0.33017851178435E-007 0.26738406487205E-001 0.32894542881769E-004 0.66543466424941E-012 0.61098707749409E-013 0.85202928260112E-006 0.16383727034420E-001 0.38195372194746E-002 0.16716548726905E-001 0.20359894442220E-009 0.29926578895080E-003 0.13778604861959E-006 0.12064426131816E-003 0.20972581019224E-008 0.12086465810741E-003 -.59744190900845E-020 0.28885439889447E-008 0.74399993655626E+000 -.33933004857035E-025 0.74147049298045E+003 0.50231375156131E-002 -.11144253244534E+003 0.28366051540586E-001 0.10132500000000E+006 0.46160807934229E-003 0.28085705461804E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.74147049298045E+003 0.96559943325269E-001
 106 0.11895338308960E+000 0.27442993700389E-004 0.57991815874543E-009 0.26780231469681E-008 0.19119681638420E+000 0.35660656128804E-007 0.27052527988512E-001 0.33313913962796E-004 0.77391744106548E-012 0.71107170777418E-013 0.91944380075677E-006 0.16247968824820E-001 0.38741477861807E-002 0.17003425545273E-001 0.22669823418083E-009 0.30400611510208E-003 0.14238154313277E-006 0.12273779826114E-003 0.23395218145787E-008 0.12314546188562E-003 -.60011122915762E-020 0.29298381071730E-008 0.74401336094726E+000 -.33138185295307E-025 0.74700816485526E+003 0.50231375156131E-002 -.11133440937475E+003 0.28366051540586E-001 0.10132500000000E+006 0.45816838368644E-003 0.28084618474435E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.74700816485526E+003 0.10457841114082E+000
 107 0.12023407167036E+000 0.27650094967617E-004 0.66255846029147E-009 0.31007125386640E-008 0.19065170827182E+000 0.38502488466057E-007 0.27366834121111E-001 0.33731779737565E-004 0.89921567538107E-012 0.82669846735281E-013 0.99146690381659E-006 0.16111916459843E-001 0.39289368140991E-002 0.17291914621096E-001 0.25233565100496E-009 0.30874484533221E-003 0.14694020755158E-006 0.12484353391580E-003 0.26075898150617E-008 0.12544217949059E-003 -.60216399162594E-020 0.29712680971624E-008 0.74402709077354E+000 -.32341398904187E-025 0.75255173828862E+003 0.50231375156131E-002 -.11122587853627E+003 0.28366051540586E-001 0.10132500000000E+006 0.45477595134404E-003 0.28083544278584E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.75255173828862E+003 0.11317921717014E+000
 108 0.12150754173008E+000 0.27856956885069E-004 0.75466532047654E-009 0.35806087766988E-008 0.19010461015916E+000 0.41557092198474E-007 0.27681319536157E-001 0.34148069364520E-004 0.10437872801242E-011 0.96013585293023E-013 0.10683538198988E-005 0.15975570545402E-001 0.39839021434584E-002 0.17582003514039E-001 0.28077368740133E-009 0.31348016963356E-003 0.15145410791174E-006 0.12696133643019E-003 0.29038644743001E-008 0.12775453565618E-003 -.60360362978383E-020 0.30128326179425E-008 0.74404112113491E+000 -.31542678424126E-025 0.75810107471327E+003 0.50231375156131E-002 -.11111689365423E+003 0.28366051540586E-001 0.10132500000000E+006 0.45142990757228E-003 0.28082482895918E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.75810107471327E+003 0.12239738563256E+000
 109 0.12277391828793E+000 0.28063577077885E-004 0.85699903976775E-009 0.41239210828638E-008 0.18955555085738E+000 0.44839012728259E-007 0.27995977263193E-001 0.34562724742510E-004 0.12104238383000E-011 0.11139586690992E-012 0.11503689842262E-005 0.15838932507663E-001 0.40390413214735E-002 0.17873678435405E-001 0.31229854540172E-009 0.31821019926342E-003 0.15591594466021E-006 0.12909106006833E-003 0.32309338750430E-008 0.13008222297695E-003 -.60443299377949E-020 0.30545301309989E-008 0.74405544712681E+000 -.30742059994386E-025 0.76365600888314E+003 0.50231375156131E-002 -.11100741107263E+003 0.28366051540586E-001 0.10132500000000E+006 0.44812941420450E-003 0.28081434351457E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.76365600888314E+003 0.13226959579829E+000
 110 0.12403331634756E+000 0.28269951835411E-004 0.97034601311995E-009 0.47373289222584E-008 0.18900456163185E+000 0.48363638559807E-007 0.28310798791615E-001 0.34975702609644E-004 0.14022919928058E-011 0.12910856211055E-012 0.12377860695813E-005 0.15702004560859E-001 0.40943516112021E-002 0.18166924288084E-001 0.34722179619520E-009 0.32293296804687E-003 0.16031911715401E-006 0.13123254521966E-003 0.35915845941557E-008 0.13242490037966E-003 -.60465044930999E-020 0.30963589085395E-008 0.74407006383510E+000 -.29939582843212E-025 0.76921635019295E+003 0.50231375156131E-002 -.11089738980938E+003 0.28366051540586E-001 0.10132500000000E+006 0.44487366713950E-003 0.28080398673044E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.76921635019295E+003 0.14283427820820E+000
 111 0.12528585220482E+000 0.28476077906876E-004 0.10955183717095E-008 0.54280040917365E-008 0.18845167139210E+000 0.52147280695002E-007 0.28625776831909E-001 0.35386980127402E-004 0.16229815544569E-011 0.14948229655931E-012 0.13308888336618E-005 0.15564788506700E-001 0.41498304732516E-002 0.18461727223652E-001 0.38588246948329E-009 0.32764647397832E-003 0.16465781523599E-006 0.13338563677668E-003 0.39888191580606E-008 0.13478221164232E-003 -.60424621353264E-020 0.31383173994434E-008 0.74408496645971E+000 -.29135282170671E-025 0.77478193136924E+003 0.50231375156131E-002 -.11078679066931E+003 0.28366051540586E-001 0.10132500000000E+006 0.44166186684813E-003 0.28079375882189E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.77478193136924E+003 0.15413182317848E+000
 112 0.12653166216803E+000 0.28681955571275E-004 0.12333552876378E-008 0.62036423220254E-008 0.18789689830110E+000 0.56207298006908E-007 0.28940910059236E-001 0.35796562906474E-004 0.18765623376061E-011 0.17289160485751E-012 0.14299729234575E-005 0.15427283656703E-001 0.42054764053043E-002 0.18758079142467E-001 0.42864973578033E-009 0.33234874986056E-003 0.16892712367066E-006 0.13555021669446E-003 0.44258797323969E-008 0.13715381946925E-003 -.60319902075192E-020 0.31804048660514E-008 0.74410015054936E+000 -.28329177108331E-025 0.78035269234487E+003 0.50231375156131E-002 -.11067557462808E+003 0.28366051540586E-001 0.10132500000000E+006 0.43849317148575E-003 0.28078365979300E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.78035269234487E+003 0.16620492231773E+000
 113 0.12777091120077E+000 0.28887590105989E-004 0.13847245726092E-008 0.70724976848769E-008 0.18734024549792E+000 0.60562223339603E-007 0.29256205449922E-001 0.36204489707516E-004 0.21676486114439E-011 0.19976076709450E-012 0.15353474663794E-005 0.15289485787389E-001 0.42612893672897E-002 0.19055980039620E-001 0.47592578121305E-009 0.33703789671358E-003 0.17312307732886E-006 0.13772622079401E-003 0.49062737903311E-008 0.13953942230872E-003 -.60147323943573E-020 0.32226217079296E-008 0.74411561214106E+000 -.27521265041944E-025 0.78592872176834E+003 0.50231375156131E-002 -.11056370201717E+003 0.28366051540586E-001 0.10132500000000E+006 0.43536667758349E-003 0.28077368937685E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.78592872176834E+003 0.17909890410959E+000
 114 0.12900376603198E+000 0.29092987353908E-004 0.15505204915983E-008 0.80433959249782E-008 0.18678171279334E+000 0.65231778930826E-007 0.29571671571850E-001 0.36610825381458E-004 0.25014638173533E-011 0.23056964556733E-012 0.16473337700125E-005 0.15151390048613E-001 0.43172696049360E-002 0.19355431803954E-001 0.52814760887398E-009 0.34171198210059E-003 0.17724258500679E-006 0.13991359308607E-003 0.54337889642945E-008 0.14193870250471E-003 -.59901654873942E-020 0.32649685744061E-008 0.74413134745519E+000 -.26711539234285E-025 0.79151013852383E+003 0.50231375156131E-002 -.11045113491410E+003 0.28366051540586E-001 0.10132500000000E+006 0.43228149026220E-003 0.28076384726166E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.79151013852383E+003 0.19286173454710E+000
 115 0.13023035622723E+000 0.29298147161920E-004 0.17316582734450E-008 0.91257263780086E-008 0.18622131451526E+000 0.70236810788389E-007 0.29887308530864E-001 0.37015649695946E-004 0.28839048829501E-011 0.26585945669474E-012 0.17662619906457E-005 0.15012995367839E-001 0.43734158599036E-002 0.19656428642455E-001 0.58578784610600E-009 0.34636889111098E-003 0.18128331122298E-006 0.14211221539313E-003 0.60124983787578E-008 0.14435124702453E-003 -.59575822616857E-020 0.33074450127818E-008 0.74414735238491E+000 -.25900014801943E-025 0.79709691374272E+003 0.50231375156131E-002 -.11033784081515E+003 0.28366051540586E-001 0.10132500000000E+006 0.42923681984525E-003 0.28075413340200E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.79709691374272E+003 0.20754377929317E+000
 116 0.13145071977671E+000 0.29503054063390E-004 0.19290630993555E-008 0.10329395639666E-007 0.18565910540634E+000 0.75599089561519E-007 0.30203093565751E-001 0.37419040830822E-004 0.33215989503270E-011 0.30623781325367E-012 0.18924646722091E-005 0.14874310810211E-001 0.44297227773857E-002 0.19958943064409E-001 0.64935371249177E-009 0.35100611785547E-003 0.18524351133551E-006 0.14432180452756E-003 0.66467485661900E-008 0.14677643234968E-003 -.59160818051976E-020 0.33500475085602E-008 0.74416362171077E+000 -.25086765319110E-025 0.80268861530975E+003 0.50231375156131E-002 -.11022379802371E+003 0.28366051540586E-001 0.10132500000000E+006 0.42623211172990E-003 0.28074454843571E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.80268861530975E+003 0.22319718277671E+000
 117 0.13266461723560E+000 0.29707645565044E-004 0.21436298337034E-008 0.11664588509970E-007 0.18509526904930E+000 0.81340355275769E-007 0.30518931894616E-001 0.37821014949249E-004 0.38218910025035E-011 0.35237735681232E-012 0.20262529420726E-005 0.14735377298791E-001 0.44861720602168E-002 0.20262877981310E-001 0.71937609888709E-009 0.35562005847509E-003 0.18912145949214E-006 0.14654156207532E-003 0.73410512855200E-008 0.14921303779431E-003 -.58645767547320E-020 0.33927627918097E-008 0.74418014641656E+000 -.24272049623224E-025 0.80828353607432E+003 0.50231375156131E-002 -.11010901394066E+003 0.28366051540586E-001 0.10132500000000E+006 0.42326748957109E-003 0.28073509509709E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.80828353607432E+003 0.23987307448622E+000
 118 0.13387176609168E+000 0.29911850977347E-004 0.23762480171155E-008 0.13141914489944E-007 0.18453001290290E+000 0.87483142934675E-007 0.30834716232683E-001 0.38221604207714E-004 0.43929728561995E-011 0.40502740331516E-012 0.21679349171719E-005 0.14596241626757E-001 0.45427429928651E-002 0.20568122822424E-001 0.79641914307354E-009 0.36020690621153E-003 0.19291623604433E-006 0.14877058409256E-003 0.81001817053114E-008 0.15165969352496E-003 -.58017957575982E-020 0.34355757975168E-008 0.74419691659392E+000 -.23456159799421E-025 0.81387974626572E+003 0.50231375156131E-002 -.10999350414953E+003 0.28366051540586E-001 0.10132500000000E+006 0.42034316291015E-003 0.28072577632224E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.81387974626572E+003 0.25762399346685E+000
 119 0.13507256470008E+000 0.30115714408337E-004 0.26279545368529E-008 0.14773406093384E-007 0.18396322600033E+000 0.94054844304004E-007 0.31150517407148E-001 0.38621098290483E-004 0.50443743284101E-011 0.46505893039821E-012 0.23179064207073E-005 0.14456872311803E-001 0.45994466824480E-002 0.20874738765381E-001 0.88113360965684E-009 0.36476540723888E-003 0.19662993494730E-006 0.15100921322562E-003 0.89297012833560E-008 0.15411636327008E-003 -.57262505747081E-020 0.34784955842127E-008 0.74421393174906E+000 -.22638927423491E-025 0.81947847316689E+003 0.50231375156131E-002 -.10987722219105E+003 0.28366051540586E-001 0.10132500000000E+006 0.41745769125783E-003 0.28071658971887E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.81947847316689E+003 0.27651551776592E+000
 120 0.13626802889607E+000 0.30319385965910E-004 0.28999799240680E-008 0.16572928540685E-007 0.18339449648927E+000 0.10108880479588E-006 0.31466572284045E-001 0.39020027108330E-004 0.57872975607449E-011 0.53349497601846E-012 0.24766689204726E-005 0.14317164297961E-001 0.46563242453877E-002 0.21182950753771E-001 0.97427889084309E-009 0.36929660600385E-003 0.20026727080678E-006 0.15325897865553E-003 0.98361581436367E-008 0.15658427429545E-003 -.56362203796477E-020 0.35215539819038E-008 0.74423120082132E+000 -.21819750204916E-025 0.82508389312980E+003 0.50231375156131E-002 -.10976006196231E+003 0.28366051540586E-001 0.10132500000000E+006 0.41460820105715E-003 0.28070752828441E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.82508389312980E+003 0.29662906546128E+000
 121 0.13745843764927E+000 0.30522891541418E-004 0.31934680922459E-008 0.18554406202261E-007 0.18282375210328E+000 0.10861710577477E-006 0.31782927107864E-001 0.39418711653019E-004 0.66340591671595E-011 0.61145872728111E-012 0.26446607970837E-005 0.14177096398979E-001 0.47133827329819E-002 0.21492800929513E-001 0.10766327373624E-008 0.37379869269076E-003 0.20383138138607E-006 0.15552006470577E-003 0.10826199541832E-007 0.15906313508565E-003 -.55298562501668E-020 0.35647570979697E-008 0.74424872289971E+000 -.20998516526101E-025 0.83069680778074E+003 0.50231375156131E-002 -.10964198938762E+003 0.28366051540586E-001 0.10132500000000E+006 0.41179363355438E-003 0.28069859075528E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.83069680778074E+003 0.31804100120644E+000
 122 0.13864331715252E+000 0.30726127830592E-004 0.35094100076223E-008 0.20731305187529E-007 0.18225128164002E+000 0.11666912945616E-006 0.32099428120545E-001 0.39817255581295E-004 0.75979582510769E-011 0.70016092192251E-012 0.28222264750760E-005 0.14036736145614E-001 0.47705930436572E-002 0.21804135318345E-001 0.11889671285036E-008 0.37826696487398E-003 0.20732393277056E-006 0.15779121453017E-003 0.11906350904028E-007 0.16155103003220E-003 -.54052587860558E-020 0.36080837180971E-008 0.74426648596702E+000 -.20175635029363E-025 0.83631447082893E+003 0.50231375156131E-002 -.10952304842065E+003 0.28366051540586E-001 0.10132500000000E+006 0.40901471070641E-003 0.28068978146665E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.83631447082893E+003 0.34081871470536E+000
